ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
3068,Male,Yes,38,No,Executive,,Average,3.0
3069,Male,Yes,79,No,Entertainment,,Low,1.0
3070,Female,Yes,26,No,Doctor,1.0,Average,2.0
3071,Female,Yes,26,Yes,Healthcare,6.0,High,7.0
3072,Female,Yes,75,Yes,Lawyer,,High,2.0
3073,Male,,45,Yes,Artist,5.0,Low,1.0
3074,Male,,29,No,Marketing,9.0,Low,4.0
3075,Female,Yes,69,Yes,Artist,1.0,High,4.0
3076,Male,Yes,84,Yes,Lawyer,1.0,High,2.0
3077,Female,,31,Yes,Healthcare,4.0,Low,3.0
3078,Male,Yes,40,Yes,Engineer,12.0,Average,3.0
3079,Female,,31,No,Healthcare,,Low,5.0
3080,Female,,26,Yes,Artist,1.0,Low,4.0
3081,Male,Yes,76,Yes,Lawyer,1.0,Low,2.0
3082,Male,,39,No,Entertainment,,Low,3.0
3083,Female,Yes,60,Yes,Artist,,High,2.0
3084,Female,Yes,49,Yes,Artist,3.0,High,5.0
3085,Male,Yes,48,Yes,Artist,8.0,Average,2.0
3086,Male,Yes,65,Yes,Entertainment,3.0,Low,3.0
3087,Male,,18,No,Healthcare,11.0,Low,1.0
3088,Female,Yes,48,Yes,Homemaker,1.0,Low,4.0
3089,Female,,21,No,Healthcare,,Low,7.0
3090,Female,Yes,56,Yes,Engineer,,High,2.0
3091,Male,,29,No,Doctor,1.0,Low,5.0
3092,Female,Yes,52,No,Executive,1.0,Low,1.0
3093,Male,Yes,43,No,Artist,1.0,High,3.0
3094,Male,,19,No,Healthcare,,Low,4.0
3095,Male,Yes,43,Yes,Entertainment,,Average,2.0
3096,Male,,27,Yes,Entertainment,,Low,4.0
3097,Male,,21,No,Healthcare,1.0,Low,4.0
3098,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0
3099,Female,Yes,49,Yes,Artist,,Average,3.0
3100,Male,,29,No,Doctor,5.0,Low,5.0
3101,Female,Yes,47,Yes,Engineer,,Low,4.0
3102,Male,Yes,55,No,Artist,,Low,1.0
3103,Male,Yes,38,Yes,Artist,3.0,Average,4.0
3104,Female,,21,No,Healthcare,,Low,2.0
3105,Male,,25,Yes,Healthcare,4.0,Low,5.0
3106,Male,Yes,42,No,Entertainment,1.0,Low,2.0
3107,Male,,19,No,Entertainment,1.0,Low,6.0
3108,Female,,36,Yes,Artist,9.0,Low,3.0
3109,Male,,72,Yes,Artist,1.0,Low,1.0
3110,Male,Yes,51,No,Executive,5.0,Low,3.0
3111,Female,,23,No,Marketing,2.0,Low,6.0
3112,Female,,39,Yes,Artist,7.0,Low,1.0
3113,Female,,42,Yes,Artist,13.0,Low,1.0
3114,Female,Yes,39,Yes,Healthcare,8.0,Average,2.0
3115,Female,Yes,45,Yes,Artist,1.0,Average,3.0
3116,Male,Yes,36,Yes,Entertainment,6.0,Low,6.0
3117,Male,Yes,27,No,Engineer,6.0,Low,3.0
3118,Male,Yes,35,No,Doctor,,Low,1.0
3119,Female,,20,No,Healthcare,3.0,Low,3.0
3120,Male,Yes,50,No,Entertainment,,Average,3.0
3121,Male,Yes,39,No,Entertainment,1.0,Average,4.0
3122,Male,Yes,39,No,Artist,1.0,Average,6.0
3123,Female,,28,No,Healthcare,,Low,4.0
3124,Female,,30,No,Doctor,3.0,Low,4.0
3125,Female,Yes,76,Yes,Marketing,,Low,2.0
3126,Male,Yes,37,Yes,Artist,,Low,3.0
3127,Female,Yes,43,Yes,Engineer,1.0,Average,4.0
3128,Male,Yes,58,Yes,Artist,1.0,Average,2.0
3129,Male,Yes,49,Yes,Artist,2.0,Low,2.0
3130,Male,Yes,66,No,Marketing,1.0,Low,4.0
3131,Female,Yes,87,No,Lawyer,,Low,1.0
3132,Female,,33,No,Doctor,,Low,4.0
3133,Male,Yes,39,No,Entertainment,,Average,4.0
3134,Male,Yes,66,Yes,Artist,1.0,Average,2.0
3135,Female,,30,Yes,Entertainment,9.0,Low,1.0
3136,Male,Yes,41,No,Artist,2.0,Average,3.0
3137,Male,Yes,36,No,Entertainment,,Average,4.0
3138,Female,,30,Yes,Doctor,1.0,Low,4.0
3139,Female,,32,No,Entertainment,12.0,Low,5.0
3140,Male,Yes,53,No,Artist,8.0,Average,3.0
3141,Male,,83,Yes,Lawyer,,Low,1.0
3142,Male,,42,Yes,Entertainment,1.0,Low,1.0
3143,Female,,29,No,Engineer,1.0,Low,4.0
3144,Female,,48,Yes,Artist,1.0,Low,1.0
3145,Male,Yes,83,No,Lawyer,,Low,1.0
3146,Female,,52,Yes,Artist,9.0,Low,1.0
3147,Female,Yes,45,No,Artist,6.0,Low,1.0
3148,Female,,30,Yes,Doctor,,Low,5.0
3149,Female,Yes,36,Yes,Homemaker,9.0,Low,2.0
3150,Male,Yes,60,Yes,Artist,,Low,1.0
3151,Female,Yes,36,Yes,Engineer,11.0,Low,2.0
3152,Male,Yes,47,Yes,Artist,3.0,Average,2.0
3153,Male,Yes,46,No,Artist,,Average,4.0
3154,Male,Yes,45,No,Artist,1.0,Average,3.0
3155,Male,,20,No,Healthcare,1.0,Low,3.0
3156,Male,Yes,49,No,Healthcare,,Low,7.0
3157,Male,,18,No,Healthcare,,Low,5.0
3158,Female,,36,Yes,Engineer,7.0,Low,3.0
3159,Male,,22,No,Healthcare,1.0,Low,3.0
3160,Female,,23,No,Healthcare,3.0,Low,5.0
3161,Male,,32,No,Artist,3.0,Low,7.0
3162,Female,Yes,40,Yes,Artist,,Average,2.0
3163,Female,,30,No,Marketing,,Low,4.0
3164,Female,,52,Yes,Artist,1.0,Low,1.0
3165,Male,Yes,39,Yes,Entertainment,1.0,Average,4.0
3166,Male,,20,No,Healthcare,,Low,3.0
3167,Male,,19,No,Healthcare,6.0,Low,8.0
3168,Male,Yes,29,No,Artist,6.0,Average,2.0
3169,Female,Yes,61,Yes,Engineer,,Average,2.0
3170,Male,Yes,25,Yes,Entertainment,8.0,Average,2.0
3171,Female,Yes,53,Yes,Engineer,1.0,Average,3.0
3172,Female,,23,No,Healthcare,1.0,Low,4.0
3173,Female,,53,Yes,Engineer,1.0,Low,2.0
3174,Female,,41,Yes,Artist,10.0,Low,1.0
3175,Female,,41,Yes,Artist,3.0,Low,3.0
3176,Female,Yes,45,Yes,Artist,9.0,Low,1.0
3177,Female,Yes,52,Yes,Artist,7.0,Average,4.0
3178,Male,,22,No,Healthcare,8.0,Low,4.0
3179,Male,Yes,39,Yes,Artist,,Average,2.0
3180,Female,,31,No,Healthcare,1.0,Low,5.0
3181,Female,,55,Yes,Artist,,Low,1.0
3182,Male,Yes,38,Yes,Artist,1.0,Low,6.0
3183,Female,Yes,61,Yes,Artist,1.0,High,2.0
3184,Male,Yes,77,No,Lawyer,1.0,High,2.0
3185,Female,,18,No,Healthcare,,Low,4.0
3186,Male,,33,No,Engineer,,Low,4.0
3187,Female,,33,Yes,Healthcare,1.0,Low,1.0
3188,Male,Yes,52,Yes,Entertainment,1.0,Average,3.0
3189,Male,Yes,47,Yes,Artist,,Average,2.0
3190,Male,Yes,72,Yes,Lawyer,,High,2.0
3191,Female,,29,Yes,Healthcare,1.0,Low,3.0
3192,Female,,29,No,Engineer,9.0,Low,4.0
3193,Male,Yes,84,Yes,Lawyer,,Low,3.0
3194,Female,Yes,80,Yes,Lawyer,,Low,1.0
3195,Male,Yes,41,Yes,Artist,,Low,2.0
3196,Male,,25,Yes,Artist,2.0,Low,1.0
3197,Male,Yes,28,No,Artist,,Average,2.0
3198,Female,Yes,38,Yes,Artist,1.0,Average,4.0
3199,Female,Yes,66,Yes,Lawyer,6.0,Average,4.0
3200,Male,Yes,49,No,Engineer,1.0,Average,8.0
3201,Female,,28,Yes,Artist,7.0,Low,3.0
3202,Male,Yes,50,Yes,Artist,3.0,Average,4.0
3203,Male,Yes,53,Yes,Artist,9.0,Low,1.0
3204,Female,Yes,52,Yes,Engineer,1.0,Average,5.0
3205,Female,,42,Yes,Entertainment,1.0,Low,1.0
3206,Male,Yes,65,No,Entertainment,1.0,High,2.0
3207,Female,Yes,59,No,Marketing,1.0,Average,4.0
3208,Male,Yes,45,Yes,Artist,,Average,2.0
3209,Female,,49,Yes,Artist,4.0,Low,1.0
3210,Male,,25,Yes,Entertainment,1.0,Low,2.0
3211,Female,Yes,56,Yes,Engineer,1.0,Average,3.0
3212,Female,,41,No,Marketing,,Low,2.0
3213,Male,,20,No,Healthcare,1.0,Low,5.0
3214,Male,Yes,86,No,Lawyer,13.0,Low,1.0
3215,Female,Yes,59,Yes,Doctor,5.0,Low,2.0
3216,Male,,20,No,Healthcare,7.0,Low,3.0
3217,Male,Yes,59,Yes,Artist,9.0,Average,4.0
3218,Male,,28,Yes,Artist,,Low,3.0
3219,Male,Yes,50,Yes,Artist,8.0,Average,2.0
3220,Male,,29,Yes,Entertainment,,Low,5.0
3221,Male,Yes,40,Yes,Artist,,Average,4.0
3222,Female,,27,Yes,Healthcare,1.0,Low,7.0
3223,Male,Yes,20,No,Healthcare,1.0,Average,4.0
3224,Male,Yes,57,Yes,Artist,,Average,2.0
3225,Male,,25,Yes,Entertainment,,Low,2.0
3226,Male,,22,No,Healthcare,1.0,Low,5.0
3227,Female,,22,No,Doctor,1.0,Low,5.0
3228,Male,Yes,43,Yes,Entertainment,8.0,Low,2.0
3229,Female,,18,No,Healthcare,1.0,Low,3.0
3230,Female,,73,Yes,Lawyer,,Low,1.0
3231,Female,Yes,84,Yes,Lawyer,2.0,Low,1.0
3232,Male,,32,No,Doctor,10.0,Low,2.0
3233,Female,Yes,56,Yes,Artist,5.0,Average,4.0
3234,Female,,27,No,Homemaker,9.0,Low,1.0
3235,Female,,35,No,Entertainment,,Low,1.0
3236,Male,Yes,37,Yes,Artist,,Average,3.0
3237,Male,,19,No,Healthcare,5.0,Low,4.0
3238,Female,Yes,48,No,Engineer,1.0,Average,5.0
3239,Male,Yes,33,No,Artist,1.0,Average,2.0
3240,Female,,27,Yes,Healthcare,1.0,Low,3.0
3241,Male,Yes,57,Yes,Doctor,5.0,Average,2.0
3242,Male,,22,No,Healthcare,9.0,Low,4.0
3243,Female,,23,No,Healthcare,,Low,3.0
3244,Male,Yes,65,Yes,Lawyer,,Low,2.0
3245,Female,Yes,55,No,Engineer,3.0,Average,2.0
3246,Male,,23,No,Healthcare,1.0,Low,8.0
3247,Male,Yes,49,Yes,Artist,1.0,Average,4.0
3248,Male,Yes,85,No,Lawyer,1.0,Low,1.0
3249,Female,Yes,58,Yes,Homemaker,,High,2.0
3250,Male,Yes,41,Yes,Entertainment,2.0,Average,3.0
3251,Male,Yes,81,No,Executive,,Low,1.0
3252,Male,,27,No,Healthcare,3.0,Low,4.0
3253,Male,Yes,45,Yes,Artist,7.0,High,4.0
3254,Male,,31,No,Healthcare,2.0,Low,5.0
3255,Male,Yes,58,Yes,Artist,,Average,2.0
3256,Male,,31,No,Healthcare,1.0,Low,6.0
3257,Female,Yes,46,Yes,Artist,,Average,4.0
3258,Male,Yes,88,No,Lawyer,1.0,Low,1.0
3259,Female,,19,No,Entertainment,,Low,4.0
3260,Male,Yes,65,No,Entertainment,,Average,2.0
3261,Male,Yes,39,No,Entertainment,1.0,Average,5.0
3262,Male,Yes,41,No,Entertainment,12.0,Average,3.0
3263,Female,Yes,65,Yes,Artist,3.0,Average,2.0
3264,Male,Yes,41,Yes,Artist,8.0,Low,2.0
3265,Male,,20,No,Healthcare,1.0,Low,4.0
3266,Female,,40,Yes,Homemaker,9.0,Low,1.0
3267,Male,Yes,52,No,Artist,,High,2.0
3268,Male,,30,Yes,Healthcare,1.0,Low,3.0
3269,Male,,39,Yes,Marketing,1.0,Low,4.0
3270,Male,Yes,53,Yes,Artist,,Average,4.0
3271,Male,Yes,52,Yes,Artist,8.0,Low,3.0
3272,Female,Yes,36,Yes,Artist,7.0,Average,2.0
3273,Male,,18,No,Healthcare,1.0,Low,4.0
3274,Male,Yes,42,No,Doctor,,Average,3.0
3275,Male,,29,Yes,Engineer,,Low,4.0
3276,Male,Yes,82,No,Executive,1.0,High,2.0
3277,Female,Yes,67,Yes,Engineer,1.0,Low,1.0
3278,Male,,47,No,Entertainment,1.0,Low,1.0
3279,Female,,29,Yes,Doctor,10.0,Low,5.0
3280,Male,Yes,52,No,Engineer,,Average,6.0
3281,Female,,40,Yes,Engineer,6.0,Low,3.0
3282,Male,,59,Yes,Entertainment,1.0,Low,1.0
3283,Female,,48,No,Marketing,1.0,Low,1.0
3284,Female,,22,No,Healthcare,,Low,3.0
3285,Female,,51,Yes,Artist,8.0,Low,1.0
3286,Male,,40,Yes,Artist,1.0,Low,1.0
3287,Male,Yes,53,Yes,Executive,9.0,Low,1.0
3288,Male,Yes,67,Yes,Executive,,High,2.0
3289,Female,Yes,83,Yes,Executive,1.0,High,3.0
3290,Female,,52,Yes,Doctor,1.0,Low,1.0
3291,Female,Yes,68,Yes,Artist,1.0,Low,1.0
3292,Female,Yes,35,Yes,Artist,3.0,Average,2.0
3293,Male,Yes,45,Yes,Artist,4.0,Average,4.0
3294,Female,Yes,39,Yes,Artist,,High,2.0
3295,Male,Yes,62,No,Executive,,High,4.0
3296,Male,Yes,48,Yes,Executive,,High,4.0
3297,Male,,25,No,Healthcare,9.0,Low,3.0
3298,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0
3299,Male,Yes,42,Yes,Artist,5.0,Average,2.0
3300,Female,,30,Yes,Healthcare,3.0,Low,5.0
3301,Female,,33,No,Healthcare,,Low,5.0
3302,Female,,53,Yes,Engineer,1.0,Low,1.0
3303,Male,,27,Yes,Artist,,Low,8.0
3304,Female,Yes,48,No,Executive,9.0,Average,3.0
3305,Male,Yes,74,Yes,Lawyer,1.0,High,2.0
3306,Male,Yes,62,Yes,Artist,1.0,Average,3.0
3307,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0
3308,Male,Yes,52,Yes,Executive,1.0,High,4.0
3309,Female,Yes,86,Yes,Lawyer,1.0,Low,2.0
3310,Female,,38,Yes,Healthcare,,Low,5.0
3311,Female,Yes,67,No,Lawyer,1.0,High,4.0
3312,Female,,27,Yes,Healthcare,,Low,5.0
3313,Female,,32,Yes,Healthcare,,Low,1.0
3314,Male,Yes,40,Yes,Artist,,Low,3.0
3315,Female,,33,Yes,Healthcare,,Low,1.0
3316,Male,,27,No,Doctor,1.0,Low,3.0
3317,Male,,32,Yes,Doctor,7.0,Low,4.0
3318,Male,Yes,55,Yes,Artist,1.0,Average,2.0
3319,Male,,32,No,Doctor,12.0,Low,4.0
3320,Female,,27,No,Healthcare,,Low,3.0
3321,Male,,30,No,Healthcare,4.0,Low,4.0
3322,Male,Yes,70,No,Engineer,,Average,2.0
3323,Male,Yes,40,No,Executive,9.0,Average,2.0
3324,Male,,22,No,Healthcare,,Low,3.0
3325,Male,,28,Yes,Healthcare,,Low,4.0
3326,Male,,31,Yes,Healthcare,,Low,4.0
3327,Male,Yes,36,Yes,Homemaker,5.0,Low,1.0
3328,Male,Yes,46,Yes,Artist,1.0,Average,3.0
3329,Male,Yes,61,Yes,Executive,5.0,High,2.0
3330,Male,,19,No,Healthcare,1.0,Low,2.0
3331,Male,Yes,35,Yes,Artist,9.0,Low,1.0
3332,Female,,26,Yes,Entertainment,1.0,Low,1.0
3333,Male,,19,No,Healthcare,1.0,Low,3.0
3334,Female,,33,Yes,Healthcare,,Low,3.0
3335,Male,Yes,46,Yes,Marketing,1.0,Low,3.0
3336,Female,,25,No,Healthcare,1.0,Low,3.0
3337,Female,Yes,32,Yes,Artist,4.0,High,2.0
3338,Female,Yes,73,Yes,Artist,,Average,3.0
3339,Female,Yes,43,Yes,Artist,1.0,Low,2.0
3340,Female,,37,Yes,Artist,,Low,2.0
3341,Male,Yes,51,Yes,Artist,2.0,Low,2.0
3342,Male,Yes,59,Yes,Artist,8.0,Low,1.0
3343,Female,Yes,29,No,Artist,,Average,2.0
3344,Male,,33,No,Healthcare,3.0,Low,5.0
3345,Male,,28,Yes,Healthcare,,Low,1.0
3346,Male,,22,No,Marketing,4.0,Low,3.0
3347,Female,Yes,56,Yes,Artist,4.0,Average,2.0
3348,Female,,35,Yes,Healthcare,,Low,1.0
3349,Male,,20,No,Entertainment,5.0,Low,2.0
3350,Female,,49,Yes,Artist,,Low,1.0
3351,Male,,30,Yes,Artist,7.0,Low,3.0
3352,Female,Yes,46,Yes,Artist,,Average,2.0
3353,Female,,35,Yes,Artist,,Low,3.0
3354,Female,,27,No,Healthcare,,Low,5.0
3355,Female,,26,Yes,Healthcare,1.0,Low,5.0
3356,Female,Yes,62,Yes,Homemaker,1.0,Low,1.0
3357,Female,,25,Yes,Healthcare,1.0,Low,5.0
3358,Male,Yes,50,Yes,Entertainment,1.0,Average,3.0
3359,Female,,39,Yes,Artist,5.0,Low,3.0
3360,Male,Yes,46,Yes,Artist,1.0,Low,1.0
3361,Female,Yes,43,Yes,Artist,,Average,4.0
3362,Male,,21,No,Healthcare,,Low,5.0
3363,Male,Yes,62,Yes,Executive,8.0,High,2.0
3364,Female,Yes,72,Yes,Artist,,Average,3.0
3365,Female,Yes,58,No,Lawyer,,High,4.0
3366,Female,,19,No,Healthcare,,Low,3.0
3367,Male,Yes,79,No,Lawyer,,Low,1.0
3368,Male,Yes,31,No,Entertainment,1.0,Low,6.0
3369,Male,,27,No,Artist,1.0,Low,1.0
3370,Male,,28,Yes,Doctor,1.0,Low,2.0
3371,Female,,27,Yes,Doctor,,Low,4.0
3372,Female,Yes,29,Yes,Entertainment,,Average,2.0
3373,Female,,31,Yes,Artist,1.0,Low,4.0
3374,Female,,33,Yes,Artist,3.0,Low,2.0
3375,Male,Yes,72,Yes,Executive,,High,2.0
3376,Male,Yes,62,Yes,Artist,1.0,Low,1.0
3377,Male,,33,Yes,Doctor,9.0,Low,6.0
3378,Male,Yes,28,No,Doctor,5.0,Low,2.0
3379,Male,Yes,87,Yes,Lawyer,,Low,1.0
3380,Female,,19,No,Doctor,,Low,3.0
3381,Male,Yes,88,No,Executive,,Low,1.0
3382,Male,,26,Yes,Healthcare,8.0,Low,2.0
3383,Female,Yes,59,Yes,Artist,3.0,High,5.0
3384,Male,Yes,46,Yes,Artist,,High,4.0
3385,Male,,20,No,Healthcare,1.0,Low,4.0
3386,Female,Yes,47,Yes,Engineer,9.0,Average,4.0
3387,Male,Yes,52,No,Artist,1.0,Low,2.0
3388,Female,,42,No,Artist,,Low,4.0
3389,Male,,20,No,Healthcare,1.0,Low,3.0
3390,Female,,53,No,Entertainment,1.0,Low,1.0
3391,Male,,76,Yes,Lawyer,,Low,2.0
3392,Male,Yes,28,No,Doctor,,Low,5.0
3393,Male,Yes,43,Yes,Artist,9.0,Low,2.0
3394,Female,Yes,49,No,Engineer,1.0,Average,4.0
3395,Male,Yes,45,Yes,Doctor,6.0,Average,2.0
3396,Male,,53,Yes,Artist,,Low,1.0
3397,Male,Yes,40,Yes,Artist,3.0,High,3.0
3398,Male,,29,Yes,Entertainment,8.0,Low,3.0
3399,Male,,36,Yes,Artist,,Low,1.0
3400,Female,Yes,42,Yes,Engineer,1.0,Low,1.0
3401,Male,,41,Yes,Entertainment,,Low,1.0
3402,Male,Yes,59,No,Executive,1.0,High,2.0
3403,Male,Yes,66,Yes,Executive,1.0,Low,2.0
3404,Male,,37,Yes,Entertainment,6.0,Low,4.0
3405,Female,,40,Yes,Doctor,7.0,Low,1.0
3406,Male,Yes,25,No,Entertainment,1.0,Average,2.0
3407,Female,Yes,52,Yes,Doctor,,Average,4.0
3408,Male,Yes,39,No,Executive,2.0,High,5.0
3409,Male,,18,No,Healthcare,1.0,Low,4.0
3410,Male,Yes,51,Yes,Entertainment,4.0,Average,2.0
3411,Female,,37,No,Engineer,3.0,Low,1.0
3412,Male,,19,No,Healthcare,1.0,Low,7.0
3413,Male,Yes,55,Yes,Artist,,Average,3.0
3414,Male,,23,No,Healthcare,1.0,Low,3.0
3415,Female,Yes,57,No,Engineer,,Low,1.0
3416,Male,,31,No,Executive,4.0,Low,5.0
3417,Female,Yes,45,Yes,Artist,1.0,Average,4.0
3418,Female,,28,No,Entertainment,1.0,Low,2.0
3419,Male,Yes,63,No,Executive,1.0,High,3.0
3420,Female,Yes,48,Yes,Engineer,,High,4.0
3421,Male,Yes,46,Yes,Artist,,Low,2.0
3422,Female,Yes,66,Yes,Lawyer,1.0,High,2.0
3423,Female,,28,Yes,Artist,9.0,Low,1.0
3424,Female,,37,No,Artist,1.0,Low,1.0
3425,Male,,32,No,Doctor,5.0,Low,1.0
3426,Female,Yes,76,Yes,Lawyer,,High,2.0
3427,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0
3428,Male,Yes,37,Yes,Executive,1.0,Average,2.0
3429,Female,,29,Yes,Doctor,,Low,5.0
3430,Male,,22,No,Healthcare,,Low,2.0
3431,Male,Yes,56,No,Lawyer,,High,2.0
3432,Female,,33,Yes,Homemaker,7.0,Low,3.0
3433,Male,Yes,73,Yes,Executive,1.0,High,2.0
3434,Male,Yes,42,No,Marketing,,High,6.0
3435,Female,,43,Yes,Homemaker,9.0,Low,1.0
3436,Male,,40,Yes,Artist,2.0,Low,1.0
3437,Female,,40,Yes,Healthcare,,Low,1.0
3438,Female,,28,No,Entertainment,,Low,5.0
3439,Male,,40,No,Engineer,2.0,Low,4.0
3440,Male,Yes,40,Yes,Artist,1.0,Average,5.0
3441,Female,,39,Yes,Engineer,,Low,4.0
3442,Male,,22,No,Healthcare,1.0,Low,4.0
3443,Female,Yes,29,No,Engineer,5.0,Average,2.0
3444,Male,Yes,81,Yes,Lawyer,1.0,High,2.0
3445,Female,Yes,26,No,Lawyer,,Low,9.0
3446,Male,Yes,32,Yes,Artist,5.0,Average,2.0
3447,Female,,30,Yes,Healthcare,9.0,Low,3.0
3448,Female,Yes,45,Yes,Homemaker,1.0,Low,1.0
3449,Male,,31,No,Healthcare,1.0,Low,4.0
3450,Female,,37,Yes,Artist,12.0,Low,2.0
3451,Female,Yes,45,Yes,Artist,8.0,High,5.0
3452,Female,,33,Yes,Doctor,,Low,5.0
3453,Male,Yes,67,Yes,Executive,1.0,High,3.0
3454,Female,Yes,52,Yes,Artist,14.0,Average,2.0
3455,Male,,18,No,Healthcare,,Low,3.0
3456,Male,Yes,72,Yes,Artist,,Low,3.0
3457,Female,,33,No,Doctor,1.0,Low,3.0
3458,Male,Yes,57,Yes,Artist,1.0,Average,2.0
3459,Female,,30,Yes,Healthcare,,Low,2.0
3460,Female,Yes,63,Yes,Artist,1.0,Average,3.0
3461,Male,,28,Yes,Healthcare,1.0,Low,5.0
3462,Female,Yes,50,Yes,Engineer,2.0,Average,3.0
3463,Female,,27,Yes,Doctor,1.0,Low,4.0
3464,Male,,20,No,Healthcare,1.0,Low,4.0
3465,Female,,37,Yes,Artist,1.0,Low,1.0
3466,Female,Yes,37,Yes,Homemaker,3.0,High,3.0
3467,Female,Yes,42,No,Engineer,1.0,Low,3.0
3468,Female,,28,Yes,Entertainment,,Low,3.0
3469,Male,,19,No,Healthcare,1.0,Low,8.0
3470,Male,,25,Yes,Executive,3.0,Low,3.0
3471,Male,,27,Yes,Healthcare,9.0,Low,2.0
3472,Male,,21,No,Healthcare,,Low,4.0
3473,Female,Yes,39,No,Engineer,1.0,Average,4.0
3474,Female,,28,Yes,Doctor,1.0,Low,3.0
3475,Male,,27,No,Doctor,,Low,4.0
3476,Male,,30,No,Healthcare,,Low,5.0
3477,Male,Yes,36,Yes,Entertainment,,Low,2.0
3478,Male,Yes,37,Yes,Artist,,Low,4.0
3479,Male,Yes,61,Yes,Lawyer,1.0,High,2.0
3480,Male,,29,Yes,Healthcare,1.0,Low,2.0
3481,Male,Yes,47,Yes,Artist,,Low,1.0
3482,Male,,32,No,Healthcare,,Low,3.0
3483,Female,Yes,50,Yes,Artist,9.0,Low,2.0
3484,Male,Yes,66,Yes,Entertainment,,Average,2.0
3485,Male,Yes,59,No,Executive,,High,3.0
3486,Male,Yes,48,No,Entertainment,5.0,Average,2.0
3487,Male,Yes,35,Yes,Artist,1.0,Average,4.0
3488,Male,,35,Yes,Artist,4.0,Low,2.0
3489,Male,Yes,48,Yes,Artist,3.0,Low,5.0
3490,Female,Yes,49,Yes,Artist,1.0,High,5.0
3491,Female,Yes,52,Yes,Doctor,1.0,Low,3.0
3492,Female,Yes,37,Yes,Artist,1.0,Low,2.0
3493,Male,Yes,59,Yes,Artist,1.0,Low,2.0
3494,Male,Yes,70,No,Executive,1.0,High,2.0
3495,Male,,26,No,Healthcare,1.0,Low,4.0
3496,Male,Yes,83,No,Lawyer,,High,3.0
3497,Male,,25,No,Healthcare,4.0,Low,5.0
3498,Female,Yes,39,Yes,Engineer,8.0,Average,2.0
3499,Male,Yes,28,No,Executive,1.0,High,3.0
3500,Female,,26,No,Healthcare,1.0,Low,4.0
3501,Female,Yes,52,Yes,Artist,1.0,Low,3.0
3502,Female,,51,Yes,Entertainment,1.0,Low,1.0
3503,Female,,25,No,Engineer,1.0,Low,1.0
3504,Female,,19,No,Healthcare,,Low,5.0
3505,Male,Yes,50,Yes,Artist,,Low,2.0
3506,Female,Yes,77,Yes,Artist,,High,2.0
3507,Male,Yes,39,Yes,Artist,,Low,2.0
3508,Male,Yes,47,No,Executive,,High,4.0
3509,Male,Yes,55,Yes,Entertainment,1.0,Low,3.0
3510,Female,Yes,48,Yes,Artist,4.0,Average,2.0
3511,Female,Yes,55,No,Artist,1.0,Low,2.0
3512,Female,,30,Yes,Artist,,Low,3.0
3513,Male,Yes,52,No,Entertainment,4.0,Average,5.0
3514,Male,Yes,46,Yes,Artist,1.0,Low,3.0
3515,Male,Yes,30,No,Executive,4.0,High,4.0
3516,Female,,35,Yes,Healthcare,1.0,Low,1.0
3517,Male,,41,Yes,Doctor,4.0,Low,2.0
3518,Male,Yes,53,Yes,Executive,1.0,High,4.0
3519,Male,,29,No,Entertainment,1.0,Low,3.0
3520,Female,Yes,47,Yes,Artist,,High,5.0
3521,Male,Yes,74,Yes,Lawyer,1.0,High,2.0
3522,Male,Yes,47,Yes,Executive,,Average,5.0
3523,Male,Yes,48,Yes,Executive,1.0,High,4.0
3524,Female,,31,No,Homemaker,8.0,Low,1.0
3525,Male,Yes,31,Yes,Entertainment,4.0,Low,2.0
3526,Female,Yes,59,No,Artist,3.0,Average,4.0
3527,Male,Yes,57,No,Executive,,High,4.0
3528,Female,,26,No,Doctor,,Low,1.0
3529,Male,Yes,50,Yes,Artist,,Average,3.0
3530,Male,,18,No,Healthcare,1.0,Low,3.0
3531,Female,,41,Yes,Artist,9.0,Low,1.0
3532,Male,Yes,53,Yes,Executive,4.0,High,3.0
3533,Male,Yes,52,Yes,Artist,,Low,3.0
3534,Female,Yes,43,No,Entertainment,7.0,Average,5.0
3535,Male,Yes,28,Yes,Artist,1.0,Average,2.0
3536,Female,Yes,60,Yes,Artist,1.0,High,2.0
3537,Male,,28,Yes,Doctor,1.0,Low,9.0
3538,Male,,19,No,Healthcare,1.0,Low,4.0
3539,Male,Yes,58,Yes,Artist,,Low,1.0
3540,Female,,33,No,Engineer,1.0,Low,2.0
3541,Male,Yes,27,Yes,Doctor,9.0,Average,2.0
3542,Female,Yes,66,Yes,Lawyer,1.0,High,2.0
3543,Female,Yes,41,Yes,Artist,,Average,2.0
3544,Female,,42,Yes,Artist,8.0,Low,2.0
3545,Male,Yes,56,Yes,Entertainment,1.0,Low,2.0
3546,Female,Yes,40,Yes,Artist,8.0,Low,1.0
3547,Male,Yes,67,No,Lawyer,1.0,Average,2.0
3548,Male,Yes,29,No,Healthcare,13.0,High,2.0
3549,Female,Yes,62,Yes,Lawyer,9.0,Average,2.0
3550,Female,Yes,72,No,Entertainment,7.0,Average,3.0
3551,Male,Yes,35,No,Executive,1.0,High,3.0
